date,return,regime,w_SPY,w_TLT,w_GLD
2016-06-30,0.005225557936782241,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-01,0.012107370523158311,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-05,0.009282019993014853,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-06,0.0024811004327853397,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-07,-0.0003371795316136257,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-08,0.008387718210741597,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-11,-0.006995915154089614,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-12,-0.01300966239140766,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-13,0.0098102960843579,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-14,-0.011271145927772655,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-15,-0.0073016806341348215,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-18,-0.0002701673433234107,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-19,0.0044148937704591735,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-20,-0.0044822223700403205,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-21,0.001806498979761999,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-22,0.001680982242498471,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-25,-0.0013339222248555252,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-26,0.0015480531610404704,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-27,0.010541078284374422,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-28,-0.001452145310582782,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-07-29,0.007396022456222808,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-08-01,-0.008752573606564928,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-08-02,-0.008844528282551748,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-08-03,0.000662090468873012,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-08-04,0.006232798135477636,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-08-05,-0.008041460990985358,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-08-08,0.0013735792079611047,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-09,0.008124156095497189,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-10,0.0029495177890686655,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-11,-0.006819362605876788,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-12,0.006473674516046219,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-15,-0.006969666952136677,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-16,-0.0026660520672053857,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-17,0.005077349378119557,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-18,0.0018358791652880579,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-19,-0.004861704109022609,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-22,0.006637716863448124,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-23,0.0011517975047638269,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-24,-0.0032155203465609353,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-25,-0.0031878173015783937,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-26,-0.005023606266664576,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-29,0.011461865781315993,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-30,-0.00384032683907475,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-08-31,0.0006179687576985334,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-09-01,0.0010922307361471565,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-09-02,-0.005368653207252812,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-09-06,0.007098494485886579,Bull,0.15000516686337176,0.7999972051427128,0.049997627993915474
2016-09-07,-0.0007581746565781692,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-08,-0.010704964312974255,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-09,-0.017253516394290864,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-12,0.0024865008430505577,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-13,-0.011642528519543331,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-14,0.0013067324206222845,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-15,-0.002294026871630072,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-16,0.005733034735650212,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-19,-0.002484477102620715,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-20,0.002849152145972642,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-21,0.008845500550507009,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
